,Pokemon,Ball,Level,Hp,Status,Prob
9014,caterpie,ultraball,50,0.5,PARALYSIS,1.0
9015,caterpie,ultraball,50,0.5996,PARALYSIS,1.0
9016,caterpie,ultraball,50,0.6997,PARALYSIS,1.0
9017,caterpie,ultraball,50,0.8,PARALYSIS,1.0
9018,caterpie,ultraball,50,0.9,PARALYSIS,1.0
9019,caterpie,ultraball,50,1.0,PARALYSIS,1.0
9020,caterpie,ultraball,50,0.0,POISON,1.0
9021,caterpie,ultraball,50,0.1,POISON,1.0
9022,caterpie,ultraball,50,0.2,POISON,1.0
9023,caterpie,ultraball,50,0.2998,POISON,1.0
9024,caterpie,ultraball,50,0.4,POISON,1.0
9025,caterpie,ultraball,50,0.5,POISON,1.0
9026,caterpie,ultraball,50,0.5996,POISON,1.0
9027,caterpie,ultraball,50,0.6997,POISON,1.0
9028,caterpie,ultraball,50,0.8,POISON,1.0
9029,caterpie,ultraball,50,0.9,POISON,1.0
9030,caterpie,ultraball,50,1.0,POISON,1.0
9031,caterpie,ultraball,50,0.0,SLEEP,1.0
9032,caterpie,ultraball,50,0.1,SLEEP,1.0
9033,caterpie,ultraball,50,0.2,SLEEP,1.0
9034,caterpie,ultraball,50,0.2998,SLEEP,1.0
9035,caterpie,ultraball,50,0.4,SLEEP,1.0
9036,caterpie,ultraball,50,0.5,SLEEP,1.0
9037,caterpie,ultraball,50,0.5996,SLEEP,1.0
9038,caterpie,ultraball,50,0.6997,SLEEP,1.0
9039,caterpie,ultraball,50,0.8,SLEEP,1.0
9040,caterpie,ultraball,50,0.9,SLEEP,1.0
9041,caterpie,ultraball,50,1.0,SLEEP,1.0
9042,caterpie,ultraball,55,0.0,BURN,1.0
9043,caterpie,ultraball,55,0.1,BURN,1.0
9044,caterpie,ultraball,55,0.2,BURN,1.0
9045,caterpie,ultraball,55,0.2998,BURN,1.0
9046,caterpie,ultraball,55,0.4,BURN,1.0
9047,caterpie,ultraball,55,0.5,BURN,1.0
9048,caterpie,ultraball,55,0.5996,BURN,1.0
9049,caterpie,ultraball,55,0.6997,BURN,1.0
9050,caterpie,ultraball,55,0.8,BURN,1.0
9051,caterpie,ultraball,55,0.9,BURN,1.0
9052,caterpie,ultraball,55,1.0,BURN,0.9928950306290811
9053,caterpie,ultraball,55,0.0,FREEZE,1.0
9054,caterpie,ultraball,55,0.1,FREEZE,1.0
9055,caterpie,ultraball,55,0.2,FREEZE,1.0
9056,caterpie,ultraball,55,0.2998,FREEZE,1.0
9057,caterpie,ultraball,55,0.4,FREEZE,1.0
9058,caterpie,ultraball,55,0.5,FREEZE,1.0
9059,caterpie,ultraball,55,0.5996,FREEZE,1.0
9060,caterpie,ultraball,55,0.6997,FREEZE,1.0
9061,caterpie,ultraball,55,0.8,FREEZE,1.0
9062,caterpie,ultraball,55,0.9,FREEZE,1.0
9063,caterpie,ultraball,55,1.0,FREEZE,1.0
9064,caterpie,ultraball,55,0.0,NONE,1.0
9065,caterpie,ultraball,55,0.1,NONE,1.0
9066,caterpie,ultraball,55,0.2,NONE,1.0
9067,caterpie,ultraball,55,0.2998,NONE,1.0
9068,caterpie,ultraball,55,0.4,NONE,1.0
9069,caterpie,ultraball,55,0.5,NONE,1.0
9070,caterpie,ultraball,55,0.5996,NONE,1.0
9071,caterpie,ultraball,55,0.6997,NONE,1.0
9072,caterpie,ultraball,55,0.8,NONE,0.9770269951298846
9073,caterpie,ultraball,55,0.9,NONE,0.8224086982260786
9074,caterpie,ultraball,55,1.0,NONE,0.6441904208549165
9075,caterpie,ultraball,55,0.0,PARALYSIS,1.0
9076,caterpie,ultraball,55,0.1,PARALYSIS,1.0
9077,caterpie,ultraball,55,0.2,PARALYSIS,1.0
9078,caterpie,ultraball,55,0.2998,PARALYSIS,1.0
9079,caterpie,ultraball,55,0.4,PARALYSIS,1.0
9080,caterpie,ultraball,55,0.5,PARALYSIS,1.0
9081,caterpie,ultraball,55,0.5996,PARALYSIS,1.0
9082,caterpie,ultraball,55,0.6997,PARALYSIS,1.0
9083,caterpie,ultraball,55,0.8,PARALYSIS,1.0
9084,caterpie,ultraball,55,0.9,PARALYSIS,1.0
9085,caterpie,ultraball,55,1.0,PARALYSIS,0.9942925453616968
9086,caterpie,ultraball,55,0.0,POISON,1.0
9087,caterpie,ultraball,55,0.1,POISON,1.0
9088,caterpie,ultraball,55,0.2,POISON,1.0
9089,caterpie,ultraball,55,0.2998,POISON,1.0
9090,caterpie,ultraball,55,0.4,POISON,1.0
9091,caterpie,ultraball,55,0.5,POISON,1.0
9092,caterpie,ultraball,55,0.5996,POISON,1.0
9093,caterpie,ultraball,55,0.6997,POISON,1.0
9094,caterpie,ultraball,55,0.8,POISON,1.0
9095,caterpie,ultraball,55,0.9,POISON,1.0
9096,caterpie,ultraball,55,1.0,POISON,0.9758584545841625
9097,caterpie,ultraball,55,0.0,SLEEP,1.0
9098,caterpie,ultraball,55,0.1,SLEEP,1.0
9099,caterpie,ultraball,55,0.2,SLEEP,1.0
9100,caterpie,ultraball,55,0.2998,SLEEP,1.0
9101,caterpie,ultraball,55,0.4,SLEEP,1.0
9102,caterpie,ultraball,55,0.5,SLEEP,1.0
9103,caterpie,ultraball,55,0.5996,SLEEP,1.0
9104,caterpie,ultraball,55,0.6997,SLEEP,1.0
9105,caterpie,ultraball,55,0.8,SLEEP,1.0
9106,caterpie,ultraball,55,0.9,SLEEP,1.0
9107,caterpie,ultraball,55,1.0,SLEEP,1.0
9108,caterpie,ultraball,60,0.0,BURN,1.0
9109,caterpie,ultraball,60,0.1,BURN,1.0
9110,caterpie,ultraball,60,0.2,BURN,1.0
9111,caterpie,ultraball,60,0.2998,BURN,1.0
9112,caterpie,ultraball,60,0.4,BURN,1.0
9113,caterpie,ultraball,60,0.5,BURN,1.0
9114,caterpie,ultraball,60,0.5996,BURN,1.0
9115,caterpie,ultraball,60,0.6997,BURN,1.0
9116,caterpie,ultraball,60,0.8,BURN,1.0
9117,caterpie,ultraball,60,0.9,BURN,1.0
9118,caterpie,ultraball,60,1.0,BURN,1.0
9119,caterpie,ultraball,60,0.0,FREEZE,1.0
9120,caterpie,ultraball,60,0.1,FREEZE,1.0
9121,caterpie,ultraball,60,0.2,FREEZE,1.0
9122,caterpie,ultraball,60,0.2998,FREEZE,1.0
9123,caterpie,ultraball,60,0.4,FREEZE,1.0
9124,caterpie,ultraball,60,0.5,FREEZE,1.0
9125,caterpie,ultraball,60,0.5996,FREEZE,1.0
9126,caterpie,ultraball,60,0.6997,FREEZE,1.0
9127,caterpie,ultraball,60,0.8,FREEZE,1.0
9128,caterpie,ultraball,60,0.9,FREEZE,1.0
9129,caterpie,ultraball,60,1.0,FREEZE,1.0
9130,caterpie,ultraball,60,0.0,NONE,1.0
9131,caterpie,ultraball,60,0.1,NONE,1.0
9132,caterpie,ultraball,60,0.2,NONE,1.0
9133,caterpie,ultraball,60,0.2998,NONE,1.0
9134,caterpie,ultraball,60,0.4,NONE,1.0
9135,caterpie,ultraball,60,0.5,NONE,1.0
9136,caterpie,ultraball,60,0.5996,NONE,1.0
9137,caterpie,ultraball,60,0.6997,NONE,1.0
9138,caterpie,ultraball,60,0.8,NONE,0.936908972914331
9139,caterpie,ultraball,60,0.9,NONE,0.8194869588776399
9140,caterpie,ultraball,60,1.0,NONE,0.6677439631127786
9141,caterpie,ultraball,60,0.0,PARALYSIS,1.0
9142,caterpie,ultraball,60,0.1,PARALYSIS,1.0
9143,caterpie,ultraball,60,0.2,PARALYSIS,1.0
9144,caterpie,ultraball,60,0.2998,PARALYSIS,1.0
9145,caterpie,ultraball,60,0.4,PARALYSIS,1.0
9146,caterpie,ultraball,60,0.5,PARALYSIS,1.0
9147,caterpie,ultraball,60,0.5996,PARALYSIS,1.0
9148,caterpie,ultraball,60,0.6997,PARALYSIS,1.0
9149,caterpie,ultraball,60,0.8,PARALYSIS,1.0
9150,caterpie,ultraball,60,0.9,PARALYSIS,1.0
9151,caterpie,ultraball,60,1.0,PARALYSIS,0.9964539550423374
9152,caterpie,ultraball,60,0.0,POISON,1.0
9153,caterpie,ultraball,60,0.1,POISON,1.0
9154,caterpie,ultraball,60,0.2,POISON,1.0
9155,caterpie,ultraball,60,0.2998,POISON,1.0
9156,caterpie,ultraball,60,0.4,POISON,1.0
9157,caterpie,ultraball,60,0.5,POISON,1.0
9158,caterpie,ultraball,60,0.5996,POISON,1.0
9159,caterpie,ultraball,60,0.6997,POISON,1.0
9160,caterpie,ultraball,60,0.8,POISON,1.0
9161,caterpie,ultraball,60,0.9,POISON,1.0
9162,caterpie,ultraball,60,1.0,POISON,0.9941710493057759
9163,caterpie,ultraball,60,0.0,SLEEP,1.0
9164,caterpie,ultraball,60,0.1,SLEEP,1.0
9165,caterpie,ultraball,60,0.2,SLEEP,1.0
9166,caterpie,ultraball,60,0.2998,SLEEP,1.0
9167,caterpie,ultraball,60,0.4,SLEEP,1.0
9168,caterpie,ultraball,60,0.5,SLEEP,1.0
9169,caterpie,ultraball,60,0.5996,SLEEP,1.0
9170,caterpie,ultraball,60,0.6997,SLEEP,1.0
9171,caterpie,ultraball,60,0.8,SLEEP,1.0
9172,caterpie,ultraball,60,0.9,SLEEP,1.0
9173,caterpie,ultraball,60,1.0,SLEEP,1.0
9174,caterpie,ultraball,65,0.0,BURN,1.0
9175,caterpie,ultraball,65,0.1,BURN,1.0
9176,caterpie,ultraball,65,0.2,BURN,1.0
9177,caterpie,ultraball,65,0.2998,BURN,1.0
9178,caterpie,ultraball,65,0.4,BURN,1.0
9179,caterpie,ultraball,65,0.5,BURN,1.0
9180,caterpie,ultraball,65,0.5996,BURN,1.0
9181,caterpie,ultraball,65,0.6997,BURN,1.0
9182,caterpie,ultraball,65,0.8,BURN,1.0
9183,caterpie,ultraball,65,0.9,BURN,1.0
9184,caterpie,ultraball,65,1.0,BURN,1.0
9185,caterpie,ultraball,65,0.0,FREEZE,1.0
9186,caterpie,ultraball,65,0.1,FREEZE,1.0
9187,caterpie,ultraball,65,0.2,FREEZE,1.0
9188,caterpie,ultraball,65,0.2998,FREEZE,1.0
9189,caterpie,ultraball,65,0.4,FREEZE,1.0
9190,caterpie,ultraball,65,0.5,FREEZE,1.0
9191,caterpie,ultraball,65,0.5996,FREEZE,1.0
9192,caterpie,ultraball,65,0.6997,FREEZE,1.0
9193,caterpie,ultraball,65,0.8,FREEZE,1.0
9194,caterpie,ultraball,65,0.9,FREEZE,1.0
9195,caterpie,ultraball,65,1.0,FREEZE,1.0
9196,caterpie,ultraball,65,0.0,NONE,1.0
9197,caterpie,ultraball,65,0.1,NONE,1.0
9198,caterpie,ultraball,65,0.2,NONE,1.0
9199,caterpie,ultraball,65,0.2998,NONE,1.0
9200,caterpie,ultraball,65,0.4,NONE,1.0
9201,caterpie,ultraball,65,0.5,NONE,1.0
9202,caterpie,ultraball,65,0.5996,NONE,1.0
9203,caterpie,ultraball,65,0.6997,NONE,1.0
9204,caterpie,ultraball,65,0.8,NONE,0.9722608826105287
9205,caterpie,ultraball,65,0.9,NONE,0.8037376178867535
9206,caterpie,ultraball,65,1.0,NONE,0.6985716956090081
9207,caterpie,ultraball,65,0.0,PARALYSIS,1.0
9208,caterpie,ultraball,65,0.1,PARALYSIS,1.0
9209,caterpie,ultraball,65,0.2,PARALYSIS,1.0
9210,caterpie,ultraball,65,0.2998,PARALYSIS,1.0
9211,caterpie,ultraball,65,0.4,PARALYSIS,1.0
9212,caterpie,ultraball,65,0.5,PARALYSIS,1.0
9213,caterpie,ultraball,65,0.5996,PARALYSIS,1.0
9214,caterpie,ultraball,65,0.6997,PARALYSIS,1.0
9215,caterpie,ultraball,65,0.8,PARALYSIS,1.0
9216,caterpie,ultraball,65,0.9,PARALYSIS,1.0
9217,caterpie,ultraball,65,1.0,PARALYSIS,0.9876603897174673
9218,caterpie,ultraball,65,0.0,POISON,1.0
9219,caterpie,ultraball,65,0.1,POISON,1.0
9220,caterpie,ultraball,65,0.2,POISON,1.0
9221,caterpie,ultraball,65,0.2998,POISON,1.0
9222,caterpie,ultraball,65,0.4,POISON,1.0
9223,caterpie,ultraball,65,0.5,POISON,1.0
9224,caterpie,ultraball,65,0.5996,POISON,1.0
9225,caterpie,ultraball,65,0.6997,POISON,1.0
9226,caterpie,ultraball,65,0.8,POISON,1.0
9227,caterpie,ultraball,65,0.9,POISON,1.0
9228,caterpie,ultraball,65,1.0,POISON,0.9701349567628668
9229,caterpie,ultraball,65,0.0,SLEEP,1.0
9230,caterpie,ultraball,65,0.1,SLEEP,1.0
9231,caterpie,ultraball,65,0.2,SLEEP,1.0
9232,caterpie,ultraball,65,0.2998,SLEEP,1.0
9233,caterpie,ultraball,65,0.4,SLEEP,1.0
9234,caterpie,ultraball,65,0.5,SLEEP,1.0
9235,caterpie,ultraball,65,0.5996,SLEEP,1.0
9236,caterpie,ultraball,65,0.6997,SLEEP,1.0
9237,caterpie,ultraball,65,0.8,SLEEP,1.0
9238,caterpie,ultraball,65,0.9,SLEEP,1.0
9239,caterpie,ultraball,65,1.0,SLEEP,1.0
9240,caterpie,ultraball,70,0.0,BURN,1.0
9241,caterpie,ultraball,70,0.1,BURN,1.0
9242,caterpie,ultraball,70,0.2,BURN,1.0
9243,caterpie,ultraball,70,0.2998,BURN,1.0
9244,caterpie,ultraball,70,0.4,BURN,1.0
9245,caterpie,ultraball,70,0.5,BURN,1.0
9246,caterpie,ultraball,70,0.5996,BURN,1.0
9247,caterpie,ultraball,70,0.6997,BURN,1.0
9248,caterpie,ultraball,70,0.8,BURN,1.0
9249,caterpie,ultraball,70,0.9,BURN,1.0
9250,caterpie,ultraball,70,1.0,BURN,0.9806777095535776
9251,caterpie,ultraball,70,0.0,FREEZE,1.0
9252,caterpie,ultraball,70,0.1,FREEZE,1.0
9253,caterpie,ultraball,70,0.2,FREEZE,1.0
9254,caterpie,ultraball,70,0.2998,FREEZE,1.0
9255,caterpie,ultraball,70,0.4,FREEZE,1.0
9256,caterpie,ultraball,70,0.5,FREEZE,1.0
9257,caterpie,ultraball,70,0.5996,FREEZE,1.0
9258,caterpie,ultraball,70,0.6997,FREEZE,1.0
9259,caterpie,ultraball,70,0.8,FREEZE,1.0
9260,caterpie,ultraball,70,0.9,FREEZE,1.0
9261,caterpie,ultraball,70,1.0,FREEZE,1.0
9262,caterpie,ultraball,70,0.0,NONE,1.0
9263,caterpie,ultraball,70,0.1,NONE,1.0
9264,caterpie,ultraball,70,0.2,NONE,1.0
9265,caterpie,ultraball,70,0.2998,NONE,1.0
9266,caterpie,ultraball,70,0.4,NONE,1.0
9267,caterpie,ultraball,70,0.5,NONE,1.0
9268,caterpie,ultraball,70,0.5996,NONE,1.0
9269,caterpie,ultraball,70,0.6997,NONE,1.0
9270,caterpie,ultraball,70,0.8,NONE,0.9450617167357986
9271,caterpie,ultraball,70,0.9,NONE,0.8026663271255123
9272,caterpie,ultraball,70,1.0,NONE,0.6539843630223373
9273,caterpie,ultraball,70,0.0,PARALYSIS,1.0
9274,caterpie,ultraball,70,0.1,PARALYSIS,1.0
9275,caterpie,ultraball,70,0.2,PARALYSIS,1.0
9276,caterpie,ultraball,70,0.2998,PARALYSIS,1.0
9277,caterpie,ultraball,70,0.4,PARALYSIS,1.0
9278,caterpie,ultraball,70,0.5,PARALYSIS,1.0
9279,caterpie,ultraball,70,0.5996,PARALYSIS,1.0
9280,caterpie,ultraball,70,0.6997,PARALYSIS,1.0
9281,caterpie,ultraball,70,0.8,PARALYSIS,1.0
9282,caterpie,ultraball,70,0.9,PARALYSIS,1.0
9283,caterpie,ultraball,70,1.0,PARALYSIS,0.986661018150573
9284,caterpie,ultraball,70,0.0,POISON,1.0
9285,caterpie,ultraball,70,0.1,POISON,1.0
9286,caterpie,ultraball,70,0.2,POISON,1.0
9287,caterpie,ultraball,70,0.2998,POISON,1.0
9288,caterpie,ultraball,70,0.4,POISON,1.0
9289,caterpie,ultraball,70,0.5,POISON,1.0
9290,caterpie,ultraball,70,0.5996,POISON,1.0
9291,caterpie,ultraball,70,0.6997,POISON,1.0
9292,caterpie,ultraball,70,0.8,POISON,1.0
9293,caterpie,ultraball,70,0.9,POISON,1.0
9294,caterpie,ultraball,70,1.0,POISON,0.9830797179209648
9295,caterpie,ultraball,70,0.0,SLEEP,1.0
9296,caterpie,ultraball,70,0.1,SLEEP,1.0
9297,caterpie,ultraball,70,0.2,SLEEP,1.0
9298,caterpie,ultraball,70,0.2998,SLEEP,1.0
9299,caterpie,ultraball,70,0.4,SLEEP,1.0
9300,caterpie,ultraball,70,0.5,SLEEP,1.0
9301,caterpie,ultraball,70,0.5996,SLEEP,1.0
9302,caterpie,ultraball,70,0.6997,SLEEP,1.0
9303,caterpie,ultraball,70,0.8,SLEEP,1.0
9304,caterpie,ultraball,70,0.9,SLEEP,1.0
9305,caterpie,ultraball,70,1.0,SLEEP,1.0
9306,caterpie,ultraball,75,0.0,BURN,1.0
9307,caterpie,ultraball,75,0.1,BURN,1.0
9308,caterpie,ultraball,75,0.2,BURN,1.0
9309,caterpie,ultraball,75,0.2998,BURN,1.0
9310,caterpie,ultraball,75,0.4,BURN,1.0
9311,caterpie,ultraball,75,0.5,BURN,1.0
9312,caterpie,ultraball,75,0.5996,BURN,1.0
9313,caterpie,ultraball,75,0.6997,BURN,1.0
9314,caterpie,ultraball,75,0.8,BURN,1.0
9315,caterpie,ultraball,75,0.9,BURN,1.0
9316,caterpie,ultraball,75,1.0,BURN,0.9728952767806274
9317,caterpie,ultraball,75,0.0,FREEZE,1.0
9318,caterpie,ultraball,75,0.1,FREEZE,1.0
9319,caterpie,ultraball,75,0.2,FREEZE,1.0
9320,caterpie,ultraball,75,0.2998,FREEZE,1.0
9321,caterpie,ultraball,75,0.4,FREEZE,1.0
9322,caterpie,ultraball,75,0.5,FREEZE,1.0
9323,caterpie,ultraball,75,0.5996,FREEZE,1.0
9324,caterpie,ultraball,75,0.6997,FREEZE,1.0
9325,caterpie,ultraball,75,0.8,FREEZE,1.0
9326,caterpie,ultraball,75,0.9,FREEZE,1.0
9327,caterpie,ultraball,75,1.0,FREEZE,1.0
9328,caterpie,ultraball,75,0.0,NONE,1.0
9329,caterpie,ultraball,75,0.1,NONE,1.0
9330,caterpie,ultraball,75,0.2,NONE,1.0
9331,caterpie,ultraball,75,0.2998,NONE,1.0
9332,caterpie,ultraball,75,0.4,NONE,1.0
9333,caterpie,ultraball,75,0.5,NONE,1.0
9334,caterpie,ultraball,75,0.5996,NONE,1.0
9335,caterpie,ultraball,75,0.6997,NONE,1.0
9336,caterpie,ultraball,75,0.8,NONE,0.8936835995896406
9337,caterpie,ultraball,75,0.9,NONE,0.789536032840278
9338,caterpie,ultraball,75,1.0,NONE,0.6582735563526927
9339,caterpie,ultraball,75,0.0,PARALYSIS,1.0
9340,caterpie,ultraball,75,0.1,PARALYSIS,1.0
9341,caterpie,ultraball,75,0.2,PARALYSIS,1.0
9342,caterpie,ultraball,75,0.2998,PARALYSIS,1.0
9343,caterpie,ultraball,75,0.4,PARALYSIS,1.0
9344,caterpie,ultraball,75,0.5,PARALYSIS,1.0
9345,caterpie,ultraball,75,0.5996,PARALYSIS,1.0
9346,caterpie,ultraball,75,0.6997,PARALYSIS,1.0
9347,caterpie,ultraball,75,0.8,PARALYSIS,1.0
9348,caterpie,ultraball,75,0.9,PARALYSIS,1.0
9349,caterpie,ultraball,75,1.0,PARALYSIS,0.994162093204312
9350,caterpie,ultraball,75,0.0,POISON,1.0
9351,caterpie,ultraball,75,0.1,POISON,1.0
9352,caterpie,ultraball,75,0.2,POISON,1.0
9353,caterpie,ultraball,75,0.2998,POISON,1.0
9354,caterpie,ultraball,75,0.4,POISON,1.0
9355,caterpie,ultraball,75,0.5,POISON,1.0
9356,caterpie,ultraball,75,0.5996,POISON,1.0
9357,caterpie,ultraball,75,0.6997,POISON,1.0
9358,caterpie,ultraball,75,0.8,POISON,1.0
9359,caterpie,ultraball,75,0.9,POISON,1.0
9360,caterpie,ultraball,75,1.0,POISON,1.0
9361,caterpie,ultraball,75,0.0,SLEEP,1.0
9362,caterpie,ultraball,75,0.1,SLEEP,1.0
9363,caterpie,ultraball,75,0.2,SLEEP,1.0
9364,caterpie,ultraball,75,0.2998,SLEEP,1.0
9365,caterpie,ultraball,75,0.4,SLEEP,1.0
9366,caterpie,ultraball,75,0.5,SLEEP,1.0
9367,caterpie,ultraball,75,0.5996,SLEEP,1.0
9368,caterpie,ultraball,75,0.6997,SLEEP,1.0
9369,caterpie,ultraball,75,0.8,SLEEP,1.0
9370,caterpie,ultraball,75,0.9,SLEEP,1.0
9371,caterpie,ultraball,75,1.0,SLEEP,1.0
9372,caterpie,ultraball,80,0.0,BURN,1.0
9373,caterpie,ultraball,80,0.1,BURN,1.0
9374,caterpie,ultraball,80,0.2,BURN,1.0
9375,caterpie,ultraball,80,0.2998,BURN,1.0
9376,caterpie,ultraball,80,0.4,BURN,1.0
9377,caterpie,ultraball,80,0.5,BURN,1.0
9378,caterpie,ultraball,80,0.5996,BURN,1.0
9379,caterpie,ultraball,80,0.6997,BURN,1.0
9380,caterpie,ultraball,80,0.8,BURN,1.0
9381,caterpie,ultraball,80,0.9,BURN,1.0
9382,caterpie,ultraball,80,1.0,BURN,0.9819488678050595
9383,caterpie,ultraball,80,0.0,FREEZE,1.0
9384,caterpie,ultraball,80,0.1,FREEZE,1.0
9385,caterpie,ultraball,80,0.2,FREEZE,1.0
9386,caterpie,ultraball,80,0.2998,FREEZE,1.0
9387,caterpie,ultraball,80,0.4,FREEZE,1.0
9388,caterpie,ultraball,80,0.5,FREEZE,1.0
9389,caterpie,ultraball,80,0.5996,FREEZE,1.0
9390,caterpie,ultraball,80,0.6997,FREEZE,1.0
9391,caterpie,ultraball,80,0.8,FREEZE,1.0
9392,caterpie,ultraball,80,0.9,FREEZE,1.0
9393,caterpie,ultraball,80,1.0,FREEZE,1.0
9394,caterpie,ultraball,80,0.0,NONE,1.0
9395,caterpie,ultraball,80,0.1,NONE,1.0
9396,caterpie,ultraball,80,0.2,NONE,1.0
9397,caterpie,ultraball,80,0.2998,NONE,1.0
9398,caterpie,ultraball,80,0.4,NONE,1.0
9399,caterpie,ultraball,80,0.5,NONE,1.0
9400,caterpie,ultraball,80,0.5996,NONE,1.0
9401,caterpie,ultraball,80,0.6997,NONE,1.0
9402,caterpie,ultraball,80,0.8,NONE,0.9684143860972397
9403,caterpie,ultraball,80,0.9,NONE,0.803375788750844
9404,caterpie,ultraball,80,1.0,NONE,0.6616694929904751
9405,caterpie,ultraball,80,0.0,PARALYSIS,1.0
9406,caterpie,ultraball,80,0.1,PARALYSIS,1.0
9407,caterpie,ultraball,80,0.2,PARALYSIS,1.0
9408,caterpie,ultraball,80,0.2998,PARALYSIS,1.0
9409,caterpie,ultraball,80,0.4,PARALYSIS,1.0
9410,caterpie,ultraball,80,0.5,PARALYSIS,1.0
9411,caterpie,ultraball,80,0.5996,PARALYSIS,1.0
9412,caterpie,ultraball,80,0.6997,PARALYSIS,1.0
9413,caterpie,ultraball,80,0.8,PARALYSIS,1.0
9414,caterpie,ultraball,80,0.9,PARALYSIS,1.0
9415,caterpie,ultraball,80,1.0,PARALYSIS,1.0
9416,caterpie,ultraball,80,0.0,POISON,1.0
9417,caterpie,ultraball,80,0.1,POISON,1.0
9418,caterpie,ultraball,80,0.2,POISON,1.0
9419,caterpie,ultraball,80,0.2998,POISON,1.0
9420,caterpie,ultraball,80,0.4,POISON,1.0
9421,caterpie,ultraball,80,0.5,POISON,1.0
9422,caterpie,ultraball,80,0.5996,POISON,1.0
9423,caterpie,ultraball,80,0.6997,POISON,1.0
9424,caterpie,ultraball,80,0.8,POISON,1.0
9425,caterpie,ultraball,80,0.9,POISON,1.0
9426,caterpie,ultraball,80,1.0,POISON,0.9975110680295398
9427,caterpie,ultraball,80,0.0,SLEEP,1.0
9428,caterpie,ultraball,80,0.1,SLEEP,1.0
9429,caterpie,ultraball,80,0.2,SLEEP,1.0
9430,caterpie,ultraball,80,0.2998,SLEEP,1.0
9431,caterpie,ultraball,80,0.4,SLEEP,1.0
9432,caterpie,ultraball,80,0.5,SLEEP,1.0
9433,caterpie,ultraball,80,0.5996,SLEEP,1.0
9434,caterpie,ultraball,80,0.6997,SLEEP,1.0
9435,caterpie,ultraball,80,0.8,SLEEP,1.0
9436,caterpie,ultraball,80,0.9,SLEEP,1.0
9437,caterpie,ultraball,80,1.0,SLEEP,1.0
9438,caterpie,ultraball,85,0.0,BURN,1.0
9439,caterpie,ultraball,85,0.1,BURN,1.0
9440,caterpie,ultraball,85,0.2,BURN,1.0
9441,caterpie,ultraball,85,0.2998,BURN,1.0
9442,caterpie,ultraball,85,0.4,BURN,1.0
9443,caterpie,ultraball,85,0.5,BURN,1.0
9444,caterpie,ultraball,85,0.5996,BURN,1.0
9445,caterpie,ultraball,85,0.6997,BURN,1.0
9446,caterpie,ultraball,85,0.8,BURN,1.0
9447,caterpie,ultraball,85,0.9,BURN,1.0
9448,caterpie,ultraball,85,1.0,BURN,0.9861637213073738
9449,caterpie,ultraball,85,0.0,FREEZE,1.0
9450,caterpie,ultraball,85,0.1,FREEZE,1.0
9451,caterpie,ultraball,85,0.2,FREEZE,1.0
9452,caterpie,ultraball,85,0.2998,FREEZE,1.0
9453,caterpie,ultraball,85,0.4,FREEZE,1.0
9454,caterpie,ultraball,85,0.5,FREEZE,1.0
9455,caterpie,ultraball,85,0.5996,FREEZE,1.0
9456,caterpie,ultraball,85,0.6997,FREEZE,1.0
9457,caterpie,ultraball,85,0.8,FREEZE,1.0
9458,caterpie,ultraball,85,0.9,FREEZE,1.0
9459,caterpie,ultraball,85,1.0,FREEZE,1.0
9460,caterpie,ultraball,85,0.0,NONE,1.0
9461,caterpie,ultraball,85,0.1,NONE,1.0
9462,caterpie,ultraball,85,0.2,NONE,1.0
9463,caterpie,ultraball,85,0.2998,NONE,1.0
9464,caterpie,ultraball,85,0.4,NONE,1.0
9465,caterpie,ultraball,85,0.5,NONE,1.0
9466,caterpie,ultraball,85,0.5996,NONE,1.0
9467,caterpie,ultraball,85,0.6997,NONE,1.0
9468,caterpie,ultraball,85,0.8,NONE,0.9196041437749422
9469,caterpie,ultraball,85,0.9,NONE,0.8083493851578515
9470,caterpie,ultraball,85,1.0,NONE,0.6627076926150357
9471,caterpie,ultraball,85,0.0,PARALYSIS,1.0
9472,caterpie,ultraball,85,0.1,PARALYSIS,1.0
9473,caterpie,ultraball,85,0.2,PARALYSIS,1.0
9474,caterpie,ultraball,85,0.2998,PARALYSIS,1.0
9475,caterpie,ultraball,85,0.4,PARALYSIS,1.0
9476,caterpie,ultraball,85,0.5,PARALYSIS,1.0
9477,caterpie,ultraball,85,0.5996,PARALYSIS,1.0
9478,caterpie,ultraball,85,0.6997,PARALYSIS,1.0
9479,caterpie,ultraball,85,0.8,PARALYSIS,1.0
9480,caterpie,ultraball,85,0.9,PARALYSIS,1.0
9481,caterpie,ultraball,85,1.0,PARALYSIS,1.0
9482,caterpie,ultraball,85,0.0,POISON,1.0
9483,caterpie,ultraball,85,0.1,POISON,1.0
9484,caterpie,ultraball,85,0.2,POISON,1.0
9485,caterpie,ultraball,85,0.2998,POISON,1.0
9486,caterpie,ultraball,85,0.4,POISON,1.0
9487,caterpie,ultraball,85,0.5,POISON,1.0
9488,caterpie,ultraball,85,0.5996,POISON,1.0
9489,caterpie,ultraball,85,0.6997,POISON,1.0
9490,caterpie,ultraball,85,0.8,POISON,1.0
9491,caterpie,ultraball,85,0.9,POISON,1.0
9492,caterpie,ultraball,85,1.0,POISON,1.0
9493,caterpie,ultraball,85,0.0,SLEEP,1.0
9494,caterpie,ultraball,85,0.1,SLEEP,1.0
9495,caterpie,ultraball,85,0.2,SLEEP,1.0
