,Pokemon,Ball,Level,Hp,Status,Prob,Mean,Std
7983,jolteon,ultraball,75,0.8,SLEEP,0.3250201103205438,0.32971495604558226,0.03243755180980603
7984,jolteon,ultraball,75,0.9,SLEEP,0.29144346069708443,0.2825606939519977,0.031000337952610483
7985,jolteon,ultraball,75,1.0,SLEEP,0.19127138053640982,0.23605203223547253,0.022070966888421525
7986,jolteon,ultraball,80,0.0,BURN,0.4785655116930638,0.5238233492430586,0.05211194147970367
7987,jolteon,ultraball,80,0.1,BURN,0.4460445071260706,0.4864891891622329,0.04666611176703315
7988,jolteon,ultraball,80,0.2,BURN,0.4726248353002193,0.45729259614118756,0.04233773630119308
7989,jolteon,ultraball,80,0.2998,BURN,0.40889092915847675,0.41590100692729076,0.038474999323334216
7990,jolteon,ultraball,80,0.4,BURN,0.37303885586143143,0.38594099145863603,0.03622256086362824
7991,jolteon,ultraball,80,0.5,BURN,0.34960488967006653,0.35196728268669425,0.03447648604074053
7992,jolteon,ultraball,80,0.5996,BURN,0.3641891129900726,0.3169611428156086,0.03147591928783438
7993,jolteon,ultraball,80,0.6997,BURN,0.32572404665606175,0.28142295890984,0.031317098977012854
7994,jolteon,ultraball,80,0.8,BURN,0.23711018541271306,0.2494194680310212,0.025884529124464345
7995,jolteon,ultraball,80,0.9,BURN,0.2220266593984892,0.21373527212913784,0.019158766716986488
7996,jolteon,ultraball,80,1.0,BURN,0.16488825873812085,0.17790041997086486,0.015048410393886333
7997,jolteon,ultraball,80,0.0,FREEZE,0.6741100064141117,0.6952239085891189,0.06634718586231915
7998,jolteon,ultraball,80,0.1,FREEZE,0.7397565175224445,0.6616557273110737,0.06377880504850328
7999,jolteon,ultraball,80,0.2,FREEZE,0.6357988876441383,0.6114160927910909,0.06311327896922528
8000,jolteon,ultraball,80,0.2998,FREEZE,0.6261225092030911,0.5644689833628725,0.05947684976373022
8001,jolteon,ultraball,80,0.4,FREEZE,0.5130780471318107,0.5207654032560591,0.05978706129489281
8002,jolteon,ultraball,80,0.5,FREEZE,0.4495158686042764,0.4726929877790394,0.046219788929031703
8003,jolteon,ultraball,80,0.5996,FREEZE,0.3925307007312008,0.42727693719001,0.04010493081843658
8004,jolteon,ultraball,80,0.6997,FREEZE,0.3020219597710646,0.37752757364678513,0.037044230138548
8005,jolteon,ultraball,80,0.8,FREEZE,0.32911065672795564,0.3349683333722413,0.0330051055551493
8006,jolteon,ultraball,80,0.9,FREEZE,0.2791015216895937,0.28417553840850285,0.027194048515804686
8007,jolteon,ultraball,80,1.0,FREEZE,0.2523112758218176,0.23395725415780133,0.024135081651572843
8008,jolteon,ultraball,80,0.0,NONE,0.38335819059272536,0.3457894479201553,0.035436741682731136
8009,jolteon,ultraball,80,0.1,NONE,0.33945996355220354,0.32566619365463045,0.02759640307411456
8010,jolteon,ultraball,80,0.2,NONE,0.31614790914736673,0.30182404975852556,0.026092834048800254
8011,jolteon,ultraball,80,0.2998,NONE,0.31157348648402083,0.28382660733913423,0.02855729529766214
8012,jolteon,ultraball,80,0.4,NONE,0.2942005293229406,0.25998083608317624,0.028544875056895857
8013,jolteon,ultraball,80,0.5,NONE,0.2839640329143832,0.23672716296131827,0.023679362138099718
8014,jolteon,ultraball,80,0.5996,NONE,0.21444460238505894,0.21633534455530576,0.019729880840182158
8015,jolteon,ultraball,80,0.6997,NONE,0.19555914395227783,0.18652065822319874,0.01781110020196756
8016,jolteon,ultraball,80,0.8,NONE,0.15306753140074328,0.16488525421956532,0.016614318748033288
8017,jolteon,ultraball,80,0.9,NONE,0.12376231981921865,0.14126658823294228,0.014443168384770623
8018,jolteon,ultraball,80,1.0,NONE,0.11049398685628851,0.11782180027799717,0.0132606578884727
8019,jolteon,ultraball,80,0.0,PARALYSIS,0.4603970984031443,0.5230410597399241,0.047337349165495694
8020,jolteon,ultraball,80,0.1,PARALYSIS,0.453402152631891,0.4864046863936942,0.05177749200231652
8021,jolteon,ultraball,80,0.2,PARALYSIS,0.42256802175869257,0.4529549175626319,0.04350732585525867
8022,jolteon,ultraball,80,0.2998,PARALYSIS,0.43414675087462223,0.42587439742812117,0.04292904556830768
8023,jolteon,ultraball,80,0.4,PARALYSIS,0.42506799240030724,0.38121466134171805,0.03386931792904622
8024,jolteon,ultraball,80,0.5,PARALYSIS,0.39067303746465953,0.346562185962219,0.03747738889015342
8025,jolteon,ultraball,80,0.5996,PARALYSIS,0.37969811147085586,0.32131839809643303,0.02736339826354691
8026,jolteon,ultraball,80,0.6997,PARALYSIS,0.24773093114235054,0.2800141508854593,0.027934018780683495
8027,jolteon,ultraball,80,0.8,PARALYSIS,0.20077111563419317,0.25088500322816165,0.02451061929924765
8028,jolteon,ultraball,80,0.9,PARALYSIS,0.22164185518278043,0.2104822356006605,0.023381057154195962
8029,jolteon,ultraball,80,1.0,PARALYSIS,0.18976690453769687,0.17472211374533014,0.017507221850216415
8030,jolteon,ultraball,80,0.0,POISON,0.5336612996750187,0.5285147608390033,0.04829231301506621
8031,jolteon,ultraball,80,0.1,POISON,0.45743414580018904,0.4935362911206505,0.04736288467464798
8032,jolteon,ultraball,80,0.2,POISON,0.39794157935826824,0.4524602492068261,0.04136081713836009
8033,jolteon,ultraball,80,0.2998,POISON,0.4034656481874764,0.4310113697130488,0.0417763510523512
8034,jolteon,ultraball,80,0.4,POISON,0.42126863361000644,0.3863485577545626,0.03858919358420231
8035,jolteon,ultraball,80,0.5,POISON,0.29462343787787626,0.3520282045251106,0.03354336509188903
8036,jolteon,ultraball,80,0.5996,POISON,0.33994041411617193,0.32023396621322453,0.0327022885704412
8037,jolteon,ultraball,80,0.6997,POISON,0.2538827923565948,0.2857646874200878,0.02824917788477889
8038,jolteon,ultraball,80,0.8,POISON,0.1855665230536055,0.2485011856599195,0.0281486520846837
8039,jolteon,ultraball,80,0.9,POISON,0.22973195601288895,0.21814038375400144,0.020735157706645895
8040,jolteon,ultraball,80,1.0,POISON,0.1765366930297266,0.17437290011917214,0.015110494795594077
8041,jolteon,ultraball,80,0.0,SLEEP,0.7494326940021827,0.6892558140434448,0.06959445571905441
8042,jolteon,ultraball,80,0.1,SLEEP,0.6046733163313545,0.6431248458951225,0.062231871013212765
8043,jolteon,ultraball,80,0.2,SLEEP,0.5946860011628604,0.6090619946154783,0.0651729861377879
8044,jolteon,ultraball,80,0.2998,SLEEP,0.5485635945613666,0.5645356921681198,0.058663935921106934
8045,jolteon,ultraball,80,0.4,SLEEP,0.5357796027153934,0.5207128587412512,0.05178255206976872
8046,jolteon,ultraball,80,0.5,SLEEP,0.4450030177124495,0.4694967277544222,0.043306881651996816
8047,jolteon,ultraball,80,0.5996,SLEEP,0.3209026316064849,0.419016249473854,0.03597929194628085
8048,jolteon,ultraball,80,0.6997,SLEEP,0.3161819703571512,0.3819604659319972,0.040005138983860496
8049,jolteon,ultraball,80,0.8,SLEEP,0.285139680577148,0.3298725288674054,0.03239476149194719
8050,jolteon,ultraball,80,0.9,SLEEP,0.34104203024425156,0.2899857402288345,0.028730081177099222
8051,jolteon,ultraball,80,1.0,SLEEP,0.22382717440410824,0.2347932360784291,0.02158910996144576
8052,jolteon,ultraball,85,0.0,BURN,0.46677350887047997,0.5269377133535889,0.048111875785743226
8053,jolteon,ultraball,85,0.1,BURN,0.5383104996828278,0.4974147444022821,0.05007682420060613
8054,jolteon,ultraball,85,0.2,BURN,0.37569005817151124,0.4662037197803233,0.042374758567542574
8055,jolteon,ultraball,85,0.2998,BURN,0.3832072606784901,0.426392803154504,0.03917778870842164
8056,jolteon,ultraball,85,0.4,BURN,0.4554130147100914,0.3890104851040229,0.039770884325604695
8057,jolteon,ultraball,85,0.5,BURN,0.32657014851749594,0.35588197873163674,0.03502789983665807
8058,jolteon,ultraball,85,0.5996,BURN,0.3734254775047652,0.3170040252175026,0.03431625612373325
8059,jolteon,ultraball,85,0.6997,BURN,0.25908920309277295,0.28356064316579926,0.029682638149082317
8060,jolteon,ultraball,85,0.8,BURN,0.2185261560690757,0.25230502927945075,0.025887997266894544
8061,jolteon,ultraball,85,0.9,BURN,0.21884618467756334,0.21204656723515808,0.020383528322722815
8062,jolteon,ultraball,85,1.0,BURN,0.20330443447231164,0.17545030836719583,0.019155154392483675
8063,jolteon,ultraball,85,0.0,FREEZE,0.7478940129622631,0.6921091921551812,0.07407640858679483
8064,jolteon,ultraball,85,0.1,FREEZE,0.6151591117132515,0.6675948015809416,0.0681780406424655
8065,jolteon,ultraball,85,0.2,FREEZE,0.6780636600487294,0.6123418567673735,0.057611791422632466
8066,jolteon,ultraball,85,0.2998,FREEZE,0.60973111407571,0.567192399899398,0.05241626400407786
8067,jolteon,ultraball,85,0.4,FREEZE,0.5575969295057954,0.520018214565362,0.04865369872536474
8068,jolteon,ultraball,85,0.5,FREEZE,0.4797988449644924,0.4662322991900601,0.04719242212708514
8069,jolteon,ultraball,85,0.5996,FREEZE,0.4237964838780996,0.42313862121210055,0.043284486079219586
8070,jolteon,ultraball,85,0.6997,FREEZE,0.4150961030312029,0.38350255933005933,0.03563951078385658
8071,jolteon,ultraball,85,0.8,FREEZE,0.3480288116167806,0.3282198392824749,0.02861570073341611
8072,jolteon,ultraball,85,0.9,FREEZE,0.2657859477649384,0.2839072855555043,0.02600119340222997
8073,jolteon,ultraball,85,1.0,FREEZE,0.2558860916645745,0.23291699649970007,0.02186349860599298
8074,jolteon,ultraball,85,0.0,NONE,0.3719413147816706,0.3512172391000268,0.031488087244144834
8075,jolteon,ultraball,85,0.1,NONE,0.331633438216354,0.32736838576113775,0.033097698445840304
8076,jolteon,ultraball,85,0.2,NONE,0.26365948681652485,0.3097947031436889,0.030693880089702735
8077,jolteon,ultraball,85,0.2998,NONE,0.24602912593015697,0.2768834872108546,0.029215729129719245
8078,jolteon,ultraball,85,0.4,NONE,0.2825843318521508,0.2591809002932298,0.025607970269235336
8079,jolteon,ultraball,85,0.5,NONE,0.2388150797183338,0.2361187241636599,0.024716715778110826
8080,jolteon,ultraball,85,0.5996,NONE,0.22761735163988728,0.21515582219190788,0.02227416741009553
8081,jolteon,ultraball,85,0.6997,NONE,0.20691995623457443,0.18636191637211424,0.017937570423313613
8082,jolteon,ultraball,85,0.8,NONE,0.16119368767268938,0.16783934231589684,0.01656376670061146
8083,jolteon,ultraball,85,0.9,NONE,0.11107264188091584,0.1395533430578139,0.015346486534363319
8084,jolteon,ultraball,85,1.0,NONE,0.12877023886446576,0.11851551320241269,0.010499638045429622
8085,jolteon,ultraball,85,0.0,PARALYSIS,0.48431901209419775,0.5252062836759261,0.04459618710856321
8086,jolteon,ultraball,85,0.1,PARALYSIS,0.48700858395061636,0.4802532123199036,0.048237425273437766
8087,jolteon,ultraball,85,0.2,PARALYSIS,0.41853511212129135,0.46166965788318776,0.04701344609104805
8088,jolteon,ultraball,85,0.2998,PARALYSIS,0.40424024992187424,0.4289370523837639,0.039960880796982824
8089,jolteon,ultraball,85,0.4,PARALYSIS,0.42427309962823223,0.38606104424010196,0.038903016306011694
8090,jolteon,ultraball,85,0.5,PARALYSIS,0.30283677448102797,0.356011780207956,0.03477669835057432
8091,jolteon,ultraball,85,0.5996,PARALYSIS,0.33840106166685074,0.31806978323313434,0.026120201743971967
8092,jolteon,ultraball,85,0.6997,PARALYSIS,0.28216746173189816,0.28015610218646875,0.02905773375495868
8093,jolteon,ultraball,85,0.8,PARALYSIS,0.2749727301752041,0.2524648459314459,0.026103588222944344
8094,jolteon,ultraball,85,0.9,PARALYSIS,0.19525443767061762,0.20995705949159313,0.02099338930397921
8095,jolteon,ultraball,85,1.0,PARALYSIS,0.2003674739851369,0.1752135616935369,0.015464696030048563
8096,jolteon,ultraball,85,0.0,POISON,0.4835851311147485,0.5242294164665013,0.050497315732624205
8097,jolteon,ultraball,85,0.1,POISON,0.49485075083413604,0.5016968702944035,0.046519080406433946
8098,jolteon,ultraball,85,0.2,POISON,0.39578696989377193,0.4643108622834231,0.047690734603882935
8099,jolteon,ultraball,85,0.2998,POISON,0.5000912941482997,0.4278431440840751,0.0451228461299044
8100,jolteon,ultraball,85,0.4,POISON,0.39021066849160385,0.39784883576818914,0.03710648938823086
8101,jolteon,ultraball,85,0.5,POISON,0.3335066024776509,0.3463830361844486,0.035022970946860556
8102,jolteon,ultraball,85,0.5996,POISON,0.30878724033872545,0.31829330202248435,0.033217623086945015
8103,jolteon,ultraball,85,0.6997,POISON,0.2739607923039828,0.2790054488743937,0.028099058407945042
8104,jolteon,ultraball,85,0.8,POISON,0.28249668918829657,0.2530060596536481,0.02496230125157968
8105,jolteon,ultraball,85,0.9,POISON,0.2212925563170418,0.21244081738082787,0.02052571869570972
8106,jolteon,ultraball,85,1.0,POISON,0.18626570482191662,0.17631510308555598,0.016403003632480793
8107,jolteon,ultraball,85,0.0,SLEEP,0.7824406874040712,0.6988408408588124,0.06962471505423169
8108,jolteon,ultraball,85,0.1,SLEEP,0.6603380485472963,0.655549443452297,0.06089831185982567
8109,jolteon,ultraball,85,0.2,SLEEP,0.5573026956602567,0.6133191099715299,0.060147635964443544
8110,jolteon,ultraball,85,0.2998,SLEEP,0.5782859456394247,0.5611770550952051,0.04958695347966076
8111,jolteon,ultraball,85,0.4,SLEEP,0.5507173461003202,0.5214190528755157,0.04936669335096597
8112,jolteon,ultraball,85,0.5,SLEEP,0.48866972853856727,0.46230926706788167,0.04489897639600807
8113,jolteon,ultraball,85,0.5996,SLEEP,0.4222144970332528,0.432281846524972,0.04017898156060036
8114,jolteon,ultraball,85,0.6997,SLEEP,0.36954443263763487,0.3747355900009858,0.033615359825097654
8115,jolteon,ultraball,85,0.8,SLEEP,0.30369948962296195,0.33051706500628875,0.03229886502056806
8116,jolteon,ultraball,85,0.9,SLEEP,0.28533315840090073,0.2854242547769505,0.032870475538835
8117,jolteon,ultraball,85,1.0,SLEEP,0.25477508453841125,0.23789405199343627,0.026726117843620917
8118,jolteon,ultraball,90,0.0,BURN,0.6190727956110401,0.5244787166858845,0.054989448464493135
8119,jolteon,ultraball,90,0.1,BURN,0.5257032979745303,0.4943491817308903,0.04266642120495519
8120,jolteon,ultraball,90,0.2,BURN,0.5002063769672792,0.4647143810227108,0.04493395809826256
8121,jolteon,ultraball,90,0.2998,BURN,0.3535026025043756,0.4253131158291975,0.04171309990382762
8122,jolteon,ultraball,90,0.4,BURN,0.4473878639463477,0.3850700409147422,0.03858088525842951
8123,jolteon,ultraball,90,0.5,BURN,0.3579040539273817,0.3556388561203164,0.03648122818460107
8124,jolteon,ultraball,90,0.5996,BURN,0.3261776217382593,0.31841720779323984,0.03163803225425987
8125,jolteon,ultraball,90,0.6997,BURN,0.24575580281933915,0.28049498208065077,0.027901218272250283
8126,jolteon,ultraball,90,0.8,BURN,0.1761642474044468,0.24888414457135202,0.026024679498129602
8127,jolteon,ultraball,90,0.9,BURN,0.23359792599633783,0.21495301820587864,0.02246519000122693
8128,jolteon,ultraball,90,1.0,BURN,0.17125298400237088,0.17564489697781038,0.016372936344051903
8129,jolteon,ultraball,90,0.0,FREEZE,0.7813863220569481,0.6995123116482531,0.07676322310519791
8130,jolteon,ultraball,90,0.1,FREEZE,0.6012348005331524,0.6727601057080875,0.0791921332508874
8131,jolteon,ultraball,90,0.2,FREEZE,0.5336489464834911,0.6140158983290384,0.059117481652750686
8132,jolteon,ultraball,90,0.2998,FREEZE,0.5868083069660384,0.5608067547547865,0.0542504956196129
8133,jolteon,ultraball,90,0.4,FREEZE,0.4998578484603772,0.5151589260974054,0.04925164616108798
8134,jolteon,ultraball,90,0.5,FREEZE,0.4869308474867311,0.4825914394285122,0.046121175975722614
8135,jolteon,ultraball,90,0.5996,FREEZE,0.46154408825987353,0.42338334458051735,0.03860983295624195
8136,jolteon,ultraball,90,0.6997,FREEZE,0.3788572955670107,0.37496190648013866,0.03861020726830508
8137,jolteon,ultraball,90,0.8,FREEZE,0.32650494786857714,0.3316929381822618,0.033378807736931235
8138,jolteon,ultraball,90,0.9,FREEZE,0.32203842088003287,0.2869964795165669,0.02935184547190074
8139,jolteon,ultraball,90,1.0,FREEZE,0.2543236807788389,0.23299616425947234,0.02632928037473539
8140,jolteon,ultraball,90,0.0,NONE,0.36454502333564803,0.34294314141917753,0.03887901883864239
8141,jolteon,ultraball,90,0.1,NONE,0.2911043435647363,0.32228046629228096,0.02934606373937559
8142,jolteon,ultraball,90,0.2,NONE,0.3165510104816486,0.31065185259978884,0.030557406468731896
8143,jolteon,ultraball,90,0.2998,NONE,0.24247212146177397,0.28215368635614646,0.02974237072955504
8144,jolteon,ultraball,90,0.4,NONE,0.24003700124257846,0.2543494803396774,0.02462855434535505
8145,jolteon,ultraball,90,0.5,NONE,0.24990027433323944,0.231589361057396,0.025751399519621198
8146,jolteon,ultraball,90,0.5996,NONE,0.21962235381421352,0.21331442584687313,0.022559188339405786
8147,jolteon,ultraball,90,0.6997,NONE,0.17083963714944791,0.18853389844118515,0.01852168219931841
8148,jolteon,ultraball,90,0.8,NONE,0.18040971683554158,0.16568881990584763,0.01715504805560914
8149,jolteon,ultraball,90,0.9,NONE,0.14062388283384988,0.14343314747592165,0.015242129969657039
8150,jolteon,ultraball,90,1.0,NONE,0.12374836146541264,0.11834480286242463,0.011464427323161051
8151,jolteon,ultraball,90,0.0,PARALYSIS,0.43218722036000123,0.5303112187459716,0.05228061991596601
8152,jolteon,ultraball,90,0.1,PARALYSIS,0.5096984591705513,0.48742885324907187,0.04752705145060427
8153,jolteon,ultraball,90,0.2,PARALYSIS,0.4573488930689809,0.46523432827999406,0.044588451919635265
8154,jolteon,ultraball,90,0.2998,PARALYSIS,0.44660828761590887,0.42383498673586323,0.0407323142738688
8155,jolteon,ultraball,90,0.4,PARALYSIS,0.42946512026680284,0.3885915792043778,0.038958569973967856
8156,jolteon,ultraball,90,0.5,PARALYSIS,0.3423146452058249,0.3511939184008536,0.037648062513120924
8157,jolteon,ultraball,90,0.5996,PARALYSIS,0.27568494436606444,0.3207551747727227,0.02790591729337862
8158,jolteon,ultraball,90,0.6997,PARALYSIS,0.24796028669683964,0.28206820670496746,0.027430084496510816
8159,jolteon,ultraball,90,0.8,PARALYSIS,0.28723832122127196,0.24919338002842317,0.02218884637361516
8160,jolteon,ultraball,90,0.9,PARALYSIS,0.187956117348392,0.2157369916329537,0.02042096690994741
8161,jolteon,ultraball,90,1.0,PARALYSIS,0.17950195569311203,0.17622541156858085,0.01576969981630551
8162,jolteon,ultraball,90,0.0,POISON,0.5165274995115886,0.5250781791084882,0.04377131684636794
8163,jolteon,ultraball,90,0.1,POISON,0.5124054547512984,0.5015782569703703,0.050591410287036044
8164,jolteon,ultraball,90,0.2,POISON,0.3860071590759716,0.4533287921968143,0.045871222303138885
8165,jolteon,ultraball,90,0.2998,POISON,0.4316551794150363,0.41784568191032456,0.04470431590602285
8166,jolteon,ultraball,90,0.4,POISON,0.3446707524718267,0.3831246985160526,0.03723784325539146
8167,jolteon,ultraball,90,0.5,POISON,0.33227974341607536,0.3522444842032463,0.03635058475426032
8168,jolteon,ultraball,90,0.5996,POISON,0.29756583152573457,0.3196004425667295,0.03067490638181077
8169,jolteon,ultraball,90,0.6997,POISON,0.2678566392360629,0.2844623652105659,0.025950395532841317
8170,jolteon,ultraball,90,0.8,POISON,0.2400016227277658,0.24595055220275103,0.025818508685543765
8171,jolteon,ultraball,90,0.9,POISON,0.19811694552075862,0.21451624266901728,0.02325468980969663
8172,jolteon,ultraball,90,1.0,POISON,0.18393621665298543,0.17541373198321114,0.01780443277075687
8173,jolteon,ultraball,90,0.0,SLEEP,0.642811322471795,0.697116366434479,0.06963085003813219
8174,jolteon,ultraball,90,0.1,SLEEP,0.5934620366105471,0.6549058527525143,0.0662600219266624
8175,jolteon,ultraball,90,0.2,SLEEP,0.5998354453248622,0.6170569131134812,0.062234822655775845
8176,jolteon,ultraball,90,0.2998,SLEEP,0.5781108259928801,0.5592058436025726,0.05658679118074474
8177,jolteon,ultraball,90,0.4,SLEEP,0.596665867224798,0.5246902797353452,0.054191158981581805
8178,jolteon,ultraball,90,0.5,SLEEP,0.4648830537761124,0.46383254076893776,0.0444387755081635
8179,jolteon,ultraball,90,0.5996,SLEEP,0.40111022232955623,0.41939003501117234,0.04162276931668238
8180,jolteon,ultraball,90,0.6997,SLEEP,0.39377598975005407,0.37868877370130527,0.03681754296959707
8181,jolteon,ultraball,90,0.8,SLEEP,0.3233260320819512,0.33379373898086234,0.0300964002295425
8182,jolteon,ultraball,90,0.9,SLEEP,0.29482078313887844,0.28529927105559655,0.028481527827203916
8183,jolteon,ultraball,90,1.0,SLEEP,0.2593144264563823,0.23420378808864947,0.02528871004921668
8184,jolteon,ultraball,95,0.0,BURN,0.51830753393597,0.5201637635268876,0.05467204532355294
8185,jolteon,ultraball,95,0.1,BURN,0.5183165586122568,0.48851276924174214,0.05176996687861813
8186,jolteon,ultraball,95,0.2,BURN,0.4313336449663832,0.45712327435313144,0.04601530764935742
8187,jolteon,ultraball,95,0.2998,BURN,0.4041124982912412,0.4218630684935942,0.03987848887281712
8188,jolteon,ultraball,95,0.4,BURN,0.4257584718084332,0.3911678003977479,0.0364592416179339
8189,jolteon,ultraball,95,0.5,BURN,0.3476813172453563,0.3473324762575833,0.03716408310996414
8190,jolteon,ultraball,95,0.5996,BURN,0.30228009330412225,0.3169815541865987,0.035335326000191285
8191,jolteon,ultraball,95,0.6997,BURN,0.32160087092351064,0.28701977888410984,0.02964842798013211
8192,jolteon,ultraball,95,0.8,BURN,0.24834638250605195,0.25398610663865717,0.024631009073645252
8193,jolteon,ultraball,95,0.9,BURN,0.2173968677404174,0.21059851169259933,0.020970063925618097
8194,jolteon,ultraball,95,1.0,BURN,0.1913721925941542,0.17654797314390652,0.016667861091987014
8195,jolteon,ultraball,95,0.0,FREEZE,0.8593539679721215,0.6927696507796891,0.08061894143011672
8196,jolteon,ultraball,95,0.1,FREEZE,0.6621520754161976,0.660302784320784,0.05919979331682305
8197,jolteon,ultraball,95,0.2,FREEZE,0.5450274600283236,0.6139492589241872,0.05744745462296435
8198,jolteon,ultraball,95,0.2998,FREEZE,0.5714768580422491,0.5727276657157657,0.0554056443118802
8199,jolteon,ultraball,95,0.4,FREEZE,0.47914557739801483,0.5156641036890958,0.04852218092954355
8200,jolteon,ultraball,95,0.5,FREEZE,0.39253748257388993,0.46172553142902784,0.04414652943899662
8201,jolteon,ultraball,95,0.5996,FREEZE,0.4371890537326851,0.4275753176733354,0.04889961959470013
8202,jolteon,ultraball,95,0.6997,FREEZE,0.34667900468189744,0.3798654387195722,0.03723043095218904
8203,jolteon,ultraball,95,0.8,FREEZE,0.3990774603094578,0.33357992426901234,0.03283777549115606
8204,jolteon,ultraball,95,0.9,FREEZE,0.2666567379859303,0.28110493262717734,0.02828345564422215
8205,jolteon,ultraball,95,1.0,FREEZE,0.25457586259522574,0.23475587512704338,0.02421383329508317
8206,jolteon,ultraball,95,0.0,NONE,0.3516935901492024,0.3501798821679978,0.038350842916596066
8207,jolteon,ultraball,95,0.1,NONE,0.41744425590298245,0.3338488870400233,0.033850000759675654
8208,jolteon,ultraball,95,0.2,NONE,0.3021597794272819,0.311665097617709,0.027380033195182594
8209,jolteon,ultraball,95,0.2998,NONE,0.31068334717760676,0.2838536506546591,0.026574307584414803
8210,jolteon,ultraball,95,0.4,NONE,0.2733787470604406,0.26358332313562793,0.027520350358679335
8211,jolteon,ultraball,95,0.5,NONE,0.19730466762682225,0.22805151524972064,0.024799155013122114
8212,jolteon,ultraball,95,0.5996,NONE,0.2172523280354266,0.21400587844081373,0.023035841375916667
8213,jolteon,ultraball,95,0.6997,NONE,0.19660375248573506,0.1888872920603472,0.017381038457067115
8214,jolteon,ultraball,95,0.8,NONE,0.13050366257048776,0.16400721235092175,0.015279615777729929
8215,jolteon,ultraball,95,0.9,NONE,0.1523254264408548,0.14001320381588886,0.015291386938485356
8216,jolteon,ultraball,95,1.0,NONE,0.10290343535754043,0.11627281160906118,0.012036591831581733
8217,jolteon,ultraball,95,0.0,PARALYSIS,0.5467154506505574,0.5166836001404955,0.048869520872113575
8218,jolteon,ultraball,95,0.1,PARALYSIS,0.5466114736789754,0.5026395491736302,0.051686029653961706
8219,jolteon,ultraball,95,0.2,PARALYSIS,0.4673940481859959,0.4534133893664375,0.04756743837757405
8220,jolteon,ultraball,95,0.2998,PARALYSIS,0.4337533235662738,0.4241098292222189,0.038675407965717654
8221,jolteon,ultraball,95,0.4,PARALYSIS,0.36361799004023115,0.38795736303977896,0.03603705938370991
8222,jolteon,ultraball,95,0.5,PARALYSIS,0.3558434367120406,0.35269249030584116,0.03677939908514266
8223,jolteon,ultraball,95,0.5996,PARALYSIS,0.31730697000610386,0.3167323260717265,0.03573827518519622
8224,jolteon,ultraball,95,0.6997,PARALYSIS,0.283529153244394,0.2846448408305311,0.02949959197061006
8225,jolteon,ultraball,95,0.8,PARALYSIS,0.23117372895658586,0.25116697559691553,0.02581194360266654
8226,jolteon,ultraball,95,0.9,PARALYSIS,0.24083369216406636,0.21257994402279715,0.022103606393436098
8227,jolteon,ultraball,95,1.0,PARALYSIS,0.17773013799291437,0.17329417202755695,0.016265800909684464
8228,jolteon,ultraball,95,0.0,POISON,0.5692467735598238,0.5239176827254343,0.05283023669700519
8229,jolteon,ultraball,95,0.1,POISON,0.42744901723355894,0.49472728228550317,0.05973661096797476
8230,jolteon,ultraball,95,0.2,POISON,0.40569024562548794,0.4483786220570083,0.048125689596509945
8231,jolteon,ultraball,95,0.2998,POISON,0.3842443596464594,0.43184010474574924,0.04200359378216313
8232,jolteon,ultraball,95,0.4,POISON,0.4263983302571454,0.3905498095415441,0.03530842465149177
8233,jolteon,ultraball,95,0.5,POISON,0.3219443642455432,0.35224098205864296,0.03227898271281805
8234,jolteon,ultraball,95,0.5996,POISON,0.3793019352924787,0.32101394607375977,0.029302277528719767
8235,jolteon,ultraball,95,0.6997,POISON,0.3057304297104189,0.2836141820025655,0.027779383489478823
8236,jolteon,ultraball,95,0.8,POISON,0.27018058030153613,0.24545526435962162,0.02761805536736734
8237,jolteon,ultraball,95,0.9,POISON,0.21389801041023082,0.21052321646972083,0.02001389369688899
8238,jolteon,ultraball,95,1.0,POISON,0.14959740736881147,0.17278326311311643,0.018287243275748356
8239,jolteon,ultraball,95,0.0,SLEEP,0.6890331053067205,0.6925458926990838,0.06562012316075153
8240,jolteon,ultraball,95,0.1,SLEEP,0.6884074138825719,0.6490292511573783,0.06113983121123835
8241,jolteon,ultraball,95,0.2,SLEEP,0.7167500552638384,0.6135992674531068,0.05610528300506079
8242,jolteon,ultraball,95,0.2998,SLEEP,0.5973692409404955,0.5640015083589189,0.05409791375570025
8243,jolteon,ultraball,95,0.4,SLEEP,0.561089199010567,0.507950019210403,0.050184637127797777
8244,jolteon,ultraball,95,0.5,SLEEP,0.41387664202757424,0.4678959740483259,0.041970002134139935
8245,jolteon,ultraball,95,0.5996,SLEEP,0.40339386524778675,0.42868752878191585,0.04270596118048452
8246,jolteon,ultraball,95,0.6997,SLEEP,0.3219454105327783,0.3722397952612019,0.043741515992855806
8247,jolteon,ultraball,95,0.8,SLEEP,0.33633894830457384,0.3329381864411352,0.029704948158251913
8248,jolteon,ultraball,95,0.9,SLEEP,0.2595298104591928,0.2828165826135449,0.023699358912755677
8249,jolteon,ultraball,95,1.0,SLEEP,0.22431592479357587,0.22996795306489176,0.023552777977865886
8250,jolteon,ultraball,100,0.0,BURN,0.5110722302763504,0.5197978855264975,0.05183214419343302
8251,jolteon,ultraball,100,0.1,BURN,0.4596446849780681,0.5010156806361625,0.052475194501670853
8252,jolteon,ultraball,100,0.2,BURN,0.49710505421784756,0.46106996035594294,0.04464644919016916
8253,jolteon,ultraball,100,0.2998,BURN,0.355983311245675,0.4300122626808796,0.048602357213121755
